0.0024313348843603404,1.6915229070681556e-07,4.974938617713485e-10,1.0926943389003693e-10,-4.462466545474826e-22,-2.45293418511055e-14,2.547271697800432e-20
0.0014341511437112385,1.33874808647631e-09,1.7689482654004494e-11,3.782148448054753e-12,-2.6997627027681425e-23,3.284825449999059e-17,1.5105290366151448e-23
0.0016438641328961096,1.2571213732131772e-08,3.464640598865475e-11,1.6169078066663687e-10,-5.733323549159944e-21,1.237303898043184e-14,-1.0657733936046253e-20
0.0017363817537036422,8.536393220275838e-11,5.279942970180517e-11,1.1024817889413158e-10,-2.342318599079556e-22,-1.9268750641075968e-16,-8.408205207689211e-21
0.0019631232997411536,4.94334636493518e-09,4.83339090071598e-11,8.775669922653552e-11,-5.1925063491142754e-21,6.041598262473189e-15,2.3882288984491387e-21
0.00136647096584637,2.7731475491605357e-08,8.175425311273499e-11,1.661875134505338e-10,1.886391885758412e-21,-2.6911516098537367e-14,1.9278962964826512e-20
0.0018348858454925734,9.844551517132483e-09,6.899428445216903e-11,5.095153687316264e-10,9.550927054354454e-20,2.753719403651934e-14,2.0184466313916757e-21
0.0011988409307524775,2.208546356466765e-09,3.222273981822413e-11,4.347092084277251e-11,1.0312221043613281e-21,-4.1600105456675203e-16,-1.258416349666919e-21
0.0023207897811760754,5.663543366662742e-08,1.4399796696087262e-10,1.0439795780256405e-10,-6.342038432401836e-21,2.4814909512756525e-14,-1.111859875279987e-20
0.0023248362877764696,6.17668321368793e-09,3.7246062094172915e-10,6.256070771602899e-10,2.9614851107223906e-19,4.9148702840766076e-14,5.911058304813338e-20
0.0017040730337628696,9.695432003964226e-08,1.7153782173387698e-10,1.1202477764347803e-10,5.9235230113340735e-21,-2.1651825401653876e-15,-1.4355143563784078e-20
